QTLID	QTLName	LocusName
4523	cqSeed oil-015	BARC-041257-07953
4523	cqSeed oil-015	BARC-060051-16321
4524	cqSeed oil-016	BARC-059997-16280
4524	cqSeed oil-016	Sat_336
4500	cqSeed protein-004	BARC-016199-02307
4500	cqSeed protein-004	BARC-053313-11792
4501	cqSeed protein-005	BARC-059985-16274
4501	cqSeed protein-005	BARC-044639-08743
4502	cqSeed protein-006	BARC-014705-01623
4502	cqSeed protein-006	BARC-029825-06442
4503	cqSeed protein-007	Satt281
4503	cqSeed protein-007	BARC-059997-16280
4504	cqSeed protein-008	BARC-018923-03037
4504	cqSeed protein-008	BARC-025493-06513
4505	cqSeed protein-009	BARC-014705-01623
4505	cqSeed protein-009	BARC-029825-06442
4506	cqSeed protein-010	BARC-028645-05979
4506	cqSeed protein-010	BARC-055149-13089
4507	cqSeed protein-011	Satt236
4507	cqSeed protein-011	BARC-041257-07953
4508	cqSeed protein-012	Satt433
4508	cqSeed protein-012	BARC-049601-09082
4509	cqSeed protein-013	Satt632
4509	cqSeed protein-013	BARC-040339-07715
4510	cqSeed protein-014	BARC-041257-07953
4510	cqSeed protein-014	BARC-060051-16321
4511	cqSeed protein-015	BARC-059985-16274
4511	cqSeed protein-015	Satt291
4512	cqSeed protein-016	Satt632
4512	cqSeed protein-016	BARC-010097-00518
4525	cqSeed weight-004	BARC-056271-14211
4525	cqSeed weight-004	BARC-057469-14770
4526	cqSeed weight-005	Satt527
4526	cqSeed weight-005	BARC-047496-12943
4527	cqSeed weight-006	BARC-045297-08928
4527	cqSeed weight-006	Satt184
4528	cqSeed weight-007	Satt527
4528	cqSeed weight-007	BARC-047496-12943
4529	cqSeed weight-008	BARC-059997-16280
4529	cqSeed weight-008	Sat_336
4530	cqSeed weight-009	BARC-014885-01914
4530	cqSeed weight-009	Satt527
4531	cqSeed weight-010	BARC-038883-07384
4531	cqSeed weight-010	Satt184
4532	cqSeed weight-011	BARC-059997-16280
4532	cqSeed weight-011	Sat_336
4533	cqSeed weight-012	BARC-014885-01914
4533	cqSeed weight-012	Satt527
4534	cqSeed weight-013	BARC-016957-02165
4534	cqSeed weight-013	Satt281
4535	Seed daidzein 11-1	Sat_252
4535	Seed daidzein 11-1	Sat_062
4536	Seed daidzein 11-2	Sat_103
4536	Seed daidzein 11-2	Sat_262
4537	Seed daidzein 11-3	Satt330
4537	Seed daidzein 11-3	Satt239
4538	Seed daidzein 11-4	Satt144
4538	Seed daidzein 11-4	Satt569
4539	Seed daidzein 11-5	Satt587
4539	Seed daidzein 11-5	Satt623
4540	Seed daidzein 11-6	Satt124
4540	Seed daidzein 11-6	Satt725
4548	Seed genistein 11-1	Satt307
4548	Seed genistein 11-1	Sat_336
4557	Seed genistein 11-10	Sat_040
4557	Seed genistein 11-10	Satt233
4549	Seed genistein 11-2	Satt186
4549	Seed genistein 11-2	Satt226
4550	Seed genistein 11-3	Sat_124
4550	Seed genistein 11-3	Sat_380
4551	Seed genistein 11-4	Satt149
4551	Seed genistein 11-4	Sat_234
4552	Seed genistein 11-5	Sat_334
4552	Seed genistein 11-5	Satt253
4553	Seed genistein 11-6	Sat_113
4553	Seed genistein 11-6	Sat_320
4554	Seed genistein 11-7	Sat_221
4554	Seed genistein 11-7	Satt241
4555	Seed genistein 11-8	Satt144
4555	Seed genistein 11-8	Satt569
4556	Seed genistein 11-9	Satt540
4556	Seed genistein 11-9	Satt244
4541	Seed glycitein 11-1	Sat_040
4541	Seed glycitein 11-1	Satt233
4542	Seed glycitein 11-2	Satt546
4542	Seed glycitein 11-2	Sat_459
4543	Seed glycitein 11-3	Sat_124
4543	Seed glycitein 11-3	Sat_380
4544	Seed glycitein 11-4	Satt530
4544	Seed glycitein 11-4	Sat_304
4545	Seed glycitein 11-5	Sct_147
4545	Seed glycitein 11-5	Satt323
4546	Seed glycitein 11-6	Satt330
4546	Seed glycitein 11-6	Satt239
4547	Seed glycitein 11-7	Satt540
4547	Seed glycitein 11-7	Sat_244
4558	Seed total isoflavone 9-1	Sct_067
4558	Seed total isoflavone 9-1	Satt470
4567	Seed total isoflavone 9-10	Satt241
4567	Seed total isoflavone 9-10	Sat_221
4568	Seed total isoflavone 9-11	Satt144
4568	Seed total isoflavone 9-11	Satt569
4559	Seed total isoflavone 9-2	Sat_124
4559	Seed total isoflavone 9-2	Sat_380
4560	Seed total isoflavone 9-3	Satt423
4560	Seed total isoflavone 9-3	Satt569
4561	Seed total isoflavone 9-4	Satt253
4561	Seed total isoflavone 9-4	Satt629
4562	Seed total isoflavone 9-5	Satt253
4562	Seed total isoflavone 9-5	Satt334
4563	Seed total isoflavone 9-6	Satt417
4563	Seed total isoflavone 9-6	Sat_044
4564	Seed total isoflavone 9-7	Sat_113
4564	Seed total isoflavone 9-7	Sat_320
4565	Seed total isoflavone 9-8	Sat_022
4565	Seed total isoflavone 9-8	Satt208
4566	Seed total isoflavone 9-9	Satt540
4566	Seed total isoflavone 9-9	Sat_244
4569	Soybean mosaic virus 1-1	BARC-021625-04157
4578	Soybean mosaic virus 1-10	BARC-021149-03992
4579	Soybean mosaic virus 1-11	BARC-041671-08065
4580	Soybean mosaic virus 1-12	BARC-018959-03045
4581	Soybean mosaic virus 1-13	BARC-018889-03033
4582	Soybean mosaic virus 1-14	BARC-041267-07957
4583	Soybean mosaic virus 1-15	BARC-021483-04130
4584	Soybean mosaic virus 1-16	BARC-039977-07624
4585	Soybean mosaic virus 1-17	BARC-014509-01564
4586	Soybean mosaic virus 1-18	BARC-025815-05092
4587	Soybean mosaic virus 1-19	BARC-027542-06604
4570	Soybean mosaic virus 1-2	BARC-013561-01160
4571	Soybean mosaic virus 1-3	BARC-017957-02480
4572	Soybean mosaic virus 1-4	BARC-013599-01171
4573	Soybean mosaic virus 1-5	BARC-015121-02570
4574	Soybean mosaic virus 1-6	BARC-014837-01682
4575	Soybean mosaic virus 1-7	BARC-014847-01910
4576	Soybean mosaic virus 1-8	BARC-016563-02128
4577	Soybean mosaic virus 1-9	BARC-038909-07393
4588	SDS 14-1	ss244562583
4588	SDS 14-1	ss244554797
4597	SDS 14-10	ss248293401
4597	SDS 14-10	ss248275088
4598	SDS 14-11	ss248604753
4598	SDS 14-11	ss248616287
4599	SDS 14-12	ss248983974
4599	SDS 14-12	ss248977568
4600	SDS 14-13	ss250232030
4600	SDS 14-13	ss250233870
4589	SDS 14-2	ss245026358
4589	SDS 14-2	ss245025977
4590	SDS 14-3	ss245025977
4590	SDS 14-3	ss245026227
4591	SDS 14-4	ss245747167
4591	SDS 14-4	ss245786667
4592	SDS 14-5	ss246091245
4592	SDS 14-5	ss246092064
4593	SDS 14-6	ss246087580
4593	SDS 14-6	ss246092064
4594	SDS 14-7	ss246870684
4594	SDS 14-7	ss246865400
4595	SDS 14-8	ss247085505
4595	SDS 14-8	ss247098566
4596	SDS 14-9	ss247942156
4596	SDS 14-9	ss247937719
4611	Acid detergent fiber, R6 1-1	BARC-044913-08839
4611	Acid detergent fiber, R6 1-1	BARC-029975-06765
4612	Acid detergent fiber, R6 1-2	BARC-038355-10050
4612	Acid detergent fiber, R6 1-2	BARC-021845-04222
4608	Crude fat, R6 1-1	BARC-044913-08839
4608	Crude fat, R6 1-1	BARC-029975-06765
4609	Crude fat, R6 1-2	BARC-059287-15715
4609	Crude fat, R6 1-2	BARC-059867-16171
4610	Crude fat, R6 1-3	BARC-044913-08839
4610	Crude fat, R6 1-3	BARC-029975-06765
4601	Crude protein, R6 1-1	BARC-029975-06765
4601	Crude protein, R6 1-1	BARC-016145-02292
4602	Crude protein, R6 1-2	BARC-054347-12492
4602	Crude protein, R6 1-2	BARC-041667-08063
4603	Crude protein, R6 1-3	SSR14-1341
4603	Crude protein, R6 1-3	SSR14-1370
4604	Crude protein, R6 1-4	BARC-042299-08241
4604	Crude protein, R6 1-4	BARC-035379-07181
4605	Crude protein, R6 1-5	BARC-028607-05972
4605	Crude protein, R6 1-5	BARC-058675-17461
4606	Crude protein, R6 1-6	BARC-044913-08839
4606	Crude protein, R6 1-6	BARC-029975-06765
4607	Crude protein, R6 1-7	BARC-030101-06809
4607	Crude protein, R6 1-7	BARC-039977-07624
4613	Neutral detergent fiber, R6 1-1	BARC-050003-09283
4613	Neutral detergent fiber, R6 1-1	BARC-065695-19663
4614	Neutral detergent fiber, R6 1-2	BARC-055801-13734
4614	Neutral detergent fiber, R6 1-2	BARC-038355-10050
4615	Neutral detergent fiber, R6 1-3	BARC-016181-02303
4615	Neutral detergent fiber, R6 1-3	BARC-042665-08342
4616	Neutral detergent fiber, R6 1-4	BARC-018895-03034
4616	Neutral detergent fiber, R6 1-4	BARC-039403-07492
4617	Neutral detergent fiber, R6 1-5	BARC-024045-04714
4617	Neutral detergent fiber, R6 1-5	BARC-047893-10417
4618	Neutral detergent fiber, R6 1-6	BARC-055229-13122
4618	Neutral detergent fiber, R6 1-6	BARC-055801-13734
4619	Neutral detergent fiber, R6 1-7	BARC-055315-13197
4619	Neutral detergent fiber, R6 1-7	BARC-042665-08342
4620	Neutral detergent fiber, R6 1-8	BARC-044913-08839
4620	Neutral detergent fiber, R6 1-8	BARC-029975-06765
4621	Canopy wilt 3-1	BARC-062429-17772
4621	Canopy wilt 3-1	BARC-019415-03923
4630	Canopy wilt 3-10	Satt372
4630	Canopy wilt 3-10	Satt154
4631	Canopy wilt 3-11	BARC-032525-08992
4631	Canopy wilt 3-11	Sat_351
4632	Canopy wilt 3-12	Satt307
4632	Canopy wilt 3-12	Satt202
4633	Canopy wilt 3-13	BARC-035383-07190
4633	Canopy wilt 3-13	Satt154
4622	Canopy wilt 3-2	BARC-065591-19578
4622	Canopy wilt 3-2	BARC-045199-08906
4623	Canopy wilt 3-3	BARC-035383-07190
4623	Canopy wilt 3-3	BARC-024449-04894
4624	Canopy wilt 3-4	BARC-020103-04462
4624	Canopy wilt 3-4	BARC-050661-09809
4625	Canopy wilt 3-5	BARC-021573-04148
4625	Canopy wilt 3-5	Satt717
4626	Canopy wilt 3-6	Satt681
4626	Canopy wilt 3-6	BARC-054349-12493
4627	Canopy wilt 3-7	BARC-031281-07037
4627	Canopy wilt 3-7	BARC-055975-13947
4628	Canopy wilt 3-8	BARC-020103-04462
4628	Canopy wilt 3-8	BARC-065787-19749
4629	Canopy wilt 3-9	Satt565
4629	Canopy wilt 3-9	BARC-044521-08714
4634	Canopy wilt 4-1	BARC-050815-09887
4634	Canopy wilt 4-1	BARC-056323-14257
4635	Canopy wilt 4-2	BARC-011591-00299
4635	Canopy wilt 4-2	BARC-039151-07458
4636	Canopy wilt 4-3	BARC-024345-04854
4636	Canopy wilt 4-3	BARC-064609-18739
4637	Canopy wilt 4-4	BARC-032817-09052
4637	Canopy wilt 4-4	BARC-059851-16137
4638	Canopy wilt 4-5	BARC-049209-10821
4638	Canopy wilt 4-5	BARC-039237-07479
4639	Canopy wilt 4-6	BARC-058841-15463
4639	Canopy wilt 4-6	BARC-024449-04894
4640	Canopy wilt 4-7	Satt197
4640	Canopy wilt 4-7	BARC-059851-16137
4641	Canopy wilt 5-1	BARC-042473-08271
4641	Canopy wilt 5-1	BARC-059773-16088
4642	Canopy wilt 5-2	Satt031
4642	Canopy wilt 5-2	BARC-039151-07458
4643	Canopy wilt 5-3	BARC-065769-19741
4643	Canopy wilt 5-3	BARC-024345-04854
4644	Canopy wilt 5-4	BARC-065769-19741
4644	Canopy wilt 5-4	BARC-029051-06057
4645	Canopy wilt 6-1	Sat_096
4645	Canopy wilt 6-1	Sat_351
4646	Canopy wilt 6-2	Sat_099
4646	Canopy wilt 6-2	Satt513
4647	Canopy wilt 6-3	Sat_089
4647	Canopy wilt 6-3	Satt172
4648	Canopy wilt 6-4	Satt372
4648	Canopy wilt 6-4	Sat_092
4649	Seed sucrose 4-1	ss245668753
4650	Seed sucrose 4-2	ss246796276
4651	Seed sucrose 4-3	ss249186914
4652	SCN 46-1	ss107925701
4653	SCN 46-2	ss107912529
4654	SCN 46-3	ss107930960
4655	SCN 46-4	ss107921684
4656	SCN 46-5	ss107919498
4657	SCN 46-6	ss107920383
4658	SCN 46-7	ss107915281
4659	SCN 46-8	ss107930810
4652	SCN 46-1	ss107918678
4653	SCN 46-2	ss107920816
4654	SCN 46-3	ss107913532
4655	SCN 46-4	ss107919814
4656	SCN 46-5	ss107930668
4657	SCN 46-6	ss107922154
4658	SCN 46-7	ss107913369
4659	SCN 46-8	ss107927037
4777	Seed protein 45-1	ss248275088
4778	Seed oil 45-1	ss244929361
4779	Seed oil 45-2	ss244980861
4780	Seed oil 45-3	ss245763524
4781	Seed oil 45-4	ss246875694
4782	Seed oil 45-5	ss247940172
4783	Seed oil 45-6	ss248275088
4784	Seed oil 45-7	ss248278947
4785	Seed oil 45-8	ss248308943
4786	Seed oil 45-9	ss248981433
4787	Seed oil 45-10	ss248982430
4788	Seed oil 45-11	ss248982430
4789	Seed palmitic 9-1	ss244942610
4790	Seed palmitic 9-2	ss249621644
4791	Seed stearic 9-1	ss248977568
4792	Seed oleic 10-1	ss247942156
4793	Seed oleic 10-2	ss248981433
4794	Seed oleic 10-3	ss249037210
4795	Seed linoleic 9-1	ss244942610
4796	Seed linoleic 9-2	ss248977568
4797	Seed linoleic 9-3	ss248981433
4798	Seed linolenic 13-1	ss247965852
4799	Seed linolenic 13-2	ss247970215
4800	Seed linolenic 13-3	ss248308274
4801	Seed linolenic 13-4	ss248604753
4802	Seed linolenic 13-5	ss248980834
4803	Seed linolenic 13-6	ss249010538
4777	Seed protein 45-1	ss248293401
4778	Seed oil 45-1	ss244932961
4779	Seed oil 45-2	ss245114421
4780	Seed oil 45-3	ss245763185
4781	Seed oil 45-4	ss246860974
4782	Seed oil 45-5	ss247937603
4783	Seed oil 45-6	ss248293401
4784	Seed oil 45-7	ss248330608
4785	Seed oil 45-8	ss248309108
4786	Seed oil 45-9	ss248982430
4787	Seed oil 45-10	ss249037210
4788	Seed oil 45-11	ss244947608
4789	Seed palmitic 9-1	ss249629157
4790	Seed palmitic 9-2	ss248979552
4791	Seed stearic 9-1	ss247950750
4792	Seed oleic 10-1	ss248993887
4793	Seed oleic 10-2	ss249039670
4794	Seed oleic 10-3	ss244947608
4795	Seed linoleic 9-1	ss248979552
4796	Seed linoleic 9-2	ss248993887
4797	Seed linoleic 9-3	ss247957446
4798	Seed linolenic 13-1	ss247950750
4799	Seed linolenic 13-2	ss248308822
4800	Seed linolenic 13-3	ss248616287
4801	Seed linolenic 13-4	ss248981847
4802	Seed linolenic 13-5	ss249039670
4803	Seed linolenic 13-6	
4804	Seed linolenic 14-1	Satt387
4805	Seed linolenic 14-2	Satt227
4806	Seed linolenic 14-3	Satt201
4807	Seed linolenic 14-4	Sat_003
4808	Seed linolenic 14-5	Satt133
4809	Seed linolenic 14-6	Satt009
4810	Seed linolenic 14-7	Sat_003
4811	Seed linoleic 10-1	Satt530
4812	Seed linoleic 10-2	Satt441
4813	Seed linoleic 10-3	Satt550
4814	Seed linoleic 10-4	Sat_132
4815	Seed linoleic 10-5	Satt541
4816	Seed oleic 9-1	Satt530
4817	Seed oleic 9-2	Satt550
4818	Seed oleic 9-3	Sat_132
4819	Seed palmitic 10-1	Satt610
4820	Seed palmitic 10-2	Satt571
4821	Seed stearic 8-1	Satt520
4822	Seed stearic 8-2	Satt133
4823	Seed stearic 8-3	Satt030
4824	Seed stearic 8-4	Satt650
4825	Seed stearic 8-5	Satt009
4826	Seed stearic 8-6	Satt201
4827	Seed stearic 8-7	Sat_003
4828	Seed stearic 8-8	Satt441
4829	Seed stearic 8-9	Sat_132
4830	Seed stearic 8-10	Satt541
4831	Seed stearic 8-11	Satt571
4804	Seed linolenic 14-1	Satt255
4805	Seed linolenic 14-2	Satt079
4806	Seed linolenic 14-3	Satt680
4807	Seed linolenic 14-4	Satt323
4808	Seed linolenic 14-5	Satt429
4809	Seed linolenic 14-6	Satt584
4810	Seed linolenic 14-7	Satt336
4811	Seed linoleic 10-1	Satt675
4812	Seed linoleic 10-2	Satt326
4813	Seed linoleic 10-3	Satt331
4814	Seed linoleic 10-4	Satt585
4815	Seed linoleic 10-5	Satt142
4816	Seed oleic 9-1	Satt675
4817	Seed oleic 9-2	Satt331
4818	Seed oleic 9-3	Satt585
4819	Seed palmitic 10-1	Satt394
4820	Seed palmitic 10-2	Satt270
4821	Seed stearic 8-1	Satt365
4822	Seed stearic 8-2	Satt429
4823	Seed stearic 8-3	Satt659
4824	Seed stearic 8-4	Sat_170
4825	Seed stearic 8-5	Satt584
4826	Seed stearic 8-6	Satt680
4827	Seed stearic 8-7	Satt336
4828	Seed stearic 8-8	Satt326
4829	Seed stearic 8-9	Satt585
4830	Seed stearic 8-10	Satt142
4831	Seed stearic 8-11	Satt270
4660	SCN 45-1	Satt163:G:0
4661	SCN 45-2	Satt547:J:67.79
4662	SCN 45-3	Satt359:B1:102.55
4663	SCN 45-4	Sat_400:A2:49.38
4664	SCN 45-5	Sat_286:L:87.41
4665	SCN 45-6	Satt573:E:35.79
4660	SCN 45-1	Satt688:G:12.54
4661	SCN 45-2	Sat_224:J:75.12
4662	SCN 45-3	Satt453:B1:123.95
4663	SCN 45-4	Satt424:A2:60.59
4664	SCN 45-5	Satt229:L:93.88
4665	SCN 45-6	Satt204:E:43.13
4667	Seed weight 52-1	BARC-016475-02622
4668	Seed weight 52-2	BARC-027478-06590
4669	Seed weight 52-3	BARC-065787-19749
4670	Seed weight 52-4	BARC-055345-13222
4671	Seed weight 52-5	BARC-010097-00518
4672	Seed weight 52-6	BARC-046144-10286
4673	Seed weight 52-7	BARC-055975-13947
4674	Seed weight 52-8	BARC-056481-14397
4675	Seed weight 52-9	BARC-055857-13795
4667	Seed weight 52-1	BARC-055131-13049
4668	Seed weight 52-2	BARC-029431-06192
4669	Seed weight 52-3	BARC-046124-10284
4670	Seed weight 52-4	BARC-054471-12090
4671	Seed weight 52-5	BARC-065571-19573
4672	Seed weight 52-6	BARC-018741-02997
4673	Seed weight 52-7	BARC-044549-08718
4674	Seed weight 52-8	BARC-062955-18179
4675	Seed weight 52-9	BARC-046420-12581
4676	Root length 1-1	Sat_342
4677	Root length 1-2	Satt663
4678	Root length 1-3	Sat052
4679	Root length 1-4	Sat_177
4680	Root length development 1-1	Sat052
4681	Root length development 1-2	Sat052
4682	Root area 2-1	Satt663
4683	Root area 2-2	Sat_177
4684	Root area development 1-1	Sat052
4685	Root area development 1-2	Sat052
4686	Root diameter 1-1	Sat_342
4687	Root diameter 1-2	Sat_342
4688	Root diameter 1-3	Satt469
4689	Root diameter 1-4	Satt467
4690	Root diameter change 1-1	Sct_026
4691	Root diameter change 1-2	Sat_177
4692	Root diameter change 1-3	AW277661
4693	Root diameter change 1-4	
4676	Root length 1-1	Satt126
4677	Root length 1-2	Satt362
4678	Root length 1-3	Satt302
4679	Root length 1-4	Sat_342
4680	Root length development 1-1	Satt302
4681	Root length development 1-2	Satt302
4682	Root area 2-1	Satt362
4683	Root area 2-2	Sat_342
4684	Root area development 1-1	Satt302
4685	Root area development 1-2	Satt302
4686	Root diameter 1-1	Satt126
4687	Root diameter 1-2	Satt126
4688	Root diameter 1-3	Satt302
4689	Root diameter 1-4	Satt126
4690	Root diameter change 1-1	Sat_364
4691	Root diameter change 1-2	Satt126
4692	Root diameter change 1-3	Satt399
4693	Root diameter change 1-4	
4694	Shoot weight, dry 5-1	Satt197
4695	Shoot weight, dry 5-2	Satt296
4696	Shoot weight, dry 5-3	Satt232
4697	Shoot weight, dry 5-4	Satt339
4698	Nodule number 3-1	Satt066
4699	Nodule number 3-2	Satt192
4700	Nodule number 3-3	Satt296
4701	Nodule number 3-4	Satt233
4702	Nodule number 3-5	Satt307
4703	Nodule number 3-6	Satt414
4704	Nodule number 3-7	Satt554
4705	Nodule weight per plant, dry 1-1	Satt066
4706	Nodule weight per plant, dry 1-2	Satt192
4707	Nodule weight per plant, dry 1-3	Satt197
4708	Nodule weight per plant, dry 1-4	Satt251
4709	Nodule weight per plant, dry 1-5	Satt509
4710	Nodule weight per plant, dry 1-6	Satt296
4711	Nodule weight per plant, dry 1-7	Satt539
4712	Nodule weight per plant, dry 1-8	Satt332
4713	Nodule weight per plant, dry 1-9	Sat_123
4714	Nodule weight per plant, dry 1-10	Satt303
4715	Nodule weight per plant, dry 1-11	Satt373
4716	Nodule weight per plant, dry 1-12	Satt554
4717	Nodule weight, dry 1-1	Sat_123
4718	Nodule weight, dry 1-2	Satt303
4719	Nodule weight, dry 1-3	Satt414
4720	Common cutworm 2-1	CCW1_1
4721	Common cutworm 2-2	Sat_218
4722	Pubescence length 1-1	Satt175
4723	Pubescence length 1-2	Satt302
4724	Pubescence density 3-1	Satt071
4725	Pubescence density 3-2	Satt302
4720	Common cutworm 2-1	CCW1_15
4721	Common cutworm 2-2	LGH_2
4722	Pubescence length 1-1	Sct147
4723	Pubescence length 1-2	Satt181
4724	Pubescence density 3-1	Satt129
4725	Pubescence density 3-2	Satt181
4726	Seed nickel 1-1	BARC-042815-08424
4727	Seed nickel 1-2	BARC-038869-07364
4728	Seed cadmium 2-1	BARC-059485-15839
4729	Seed Cys 5-1	BARC-038869-07364
4730	Seed Cys 5-2	BARC-013583-01166
4731	Seed Met 5-1	BARC-018461-02916
4732	Seed Met plus Cys 3-1	BARC-038869-07364
4733	Seed Met plus Cys 3-2	BARC-013583-01166
4734	Seed weight 53-1	BARC-051153-11022
4726	Seed nickel 1-1	BARC-048517-10647
4727	Seed nickel 1-2	BARC-039753-07565
4728	Seed cadmium 2-1	BARC-055557-13432
4729	Seed Cys 5-1	BARC-039753-07565
4730	Seed Cys 5-2	BARC-042897-08454
4731	Seed Met 5-1	BARC-066103-17539
4732	Seed Met plus Cys 3-1	BARC-039753-07565
4733	Seed Met plus Cys 3-2	BARC-042897-08454
4734	Seed weight 53-1	BARC-064941-19017
4735	Seed tocopherol, alpha 3-1	Satt147
4736	Seed tocopherol, alpha 3-2	Satt350
4737	Seed tocopherol, alpha 3-3	Satt279
4738	Seed tocopherol, alpha 3-4	Satt354
4739	Seed tocopherol, alpha 3-5	Satt545
4740	Seed tocopherol, alpha 3-6	Sat_135
4741	Seed tocopherol, gamma 3-1	Satt646
4742	Seed tocopherol, gamma 3-2	Satt147
4743	Seed tocopherol, gamma 3-3	Satt598
4744	Seed tocopherol, gamma 3-4	Satt354
4745	Seed tocopherol, gamma 3-5	Satt083:B2:51.49
4746	Seed tocopherol, gamma 3-6	Satt135:D2:26.04
4747	Seed tocopherol, gamma 3-7	Satt114
4748	Seed tocopherol, gamma 3-8	Satt337
4749	Seed tocopherol, delta 3-1	Satt147
4750	Seed tocopherol, delta 3-2	Satt144
4751	Seed tocopherol, delta 3-3	Satt335
4752	Seed tocopherol, delta 3-4	Satt354
4753	Seed tocopherol, delta 3-5	Satt583
4754	Seed tocopherol, delta 3-6	Satt337
4755	Seed tocopherol, total 3-1	Satt646
4756	Seed tocopherol, total 3-2	Satt598
4757	Seed tocopherol, total 3-3	Satt354
4758	Seed tocopherol, total 3-4	Satt334
4759	Seed tocopherol, total 3-5	Satt279
4760	Seed tocopherol, total 3-6	Satt552
4735	Seed tocopherol, alpha 3-1	Satt129
4736	Seed tocopherol, alpha 3-2	Satt428
4737	Seed tocopherol, alpha 3-3	Satt181
4738	Seed tocopherol, alpha 3-4	Satt270
4739	Seed tocopherol, alpha 3-5	Satt599
4740	Seed tocopherol, alpha 3-6	Satt537
4741	Seed tocopherol, gamma 3-1	Satt136
4742	Seed tocopherol, gamma 3-2	Satt129
4743	Seed tocopherol, gamma 3-3	Satt573
4744	Seed tocopherol, gamma 3-4	Satt270
4745	Seed tocopherol, gamma 3-5	Satt164:B2:132.46
4746	Seed tocopherol, gamma 3-6	Satt301:D2:93.7
4747	Seed tocopherol, gamma 3-7	Satt335
4748	Seed tocopherol, gamma 3-8	Satt260
4749	Seed tocopherol, delta 3-1	Satt129
4750	Seed tocopherol, delta 3-2	Satt522
4751	Seed tocopherol, delta 3-3	Sat_090
4752	Seed tocopherol, delta 3-4	Satt270
4753	Seed tocopherol, delta 3-5	Sat_123
4754	Seed tocopherol, delta 3-6	Satt260
4755	Seed tocopherol, total 3-1	Satt136
4756	Seed tocopherol, total 3-2	Satt573
4757	Seed tocopherol, total 3-3	Satt270
4758	Seed tocopherol, total 3-4	Sat_090
4759	Seed tocopherol, total 3-5	Satt181
4760	Seed tocopherol, total 3-6	Satt337
4832	SCN 48-1	Gmenod2B
4833	SCN 48-2	Satt163
4834	SCN 48-3	Sat_168
4832	SCN 48-1	Satt187
4833	SCN 48-2	Satt570
4834	SCN 48-3	Satt309
4835	SCN 47-1	Sat_168
4835	SCN 47-1	Satt309
4836	Seed protein 47-1	Satt494
4837	Seed protein 47-2	Satt710
4838	Seed protein 47-3	Sat_122
4839	Seed protein 47-4	Satt577
4840	Seed protein 47-5	Satt543
4841	Seed protein 47-6	Satt217
4842	Seed protein 47-7	Satt163
4843	Seed protein 47-8	Satt614
4761	Seed agglutinin 2-1	Satt300
4762	cqSeed agglutinin-001	Satt139
4763	Seed agglutinin 2-2	Satt537
4764	Seed agglutinin 2-3	Satt402
4765	Seed agglutinin 2-4	Satt382
4766	Seed agglutinin 2-5	Satt520
4761	Seed agglutinin 2-1	Satt073
4762	cqSeed agglutinin-001	Sat_042
4763	Seed agglutinin 2-2	Satt189
4764	Seed agglutinin 2-3	Satt198
4765	Seed agglutinin 2-4	Satt155
4766	Seed agglutinin 2-5	Satt134
4767	cqSeed agglutinin-002	Satt300
4768	Seed agglutinin 3-1	Satt578
4769	cqSeed agglutinin-003	Satt537
4770	Seed agglutinin 3-2	Satt541
4767	cqSeed agglutinin-002	Satt545
4768	Seed agglutinin 3-1	Satt139
4769	cqSeed agglutinin-003	Satt189
4770	Seed agglutinin 3-2	Satt302
4771	Seed agglutinin 1-1	Satt300
4772	Seed agglutinin 1-2	Satt139
4773	Seed agglutinin 1-3	Satt157
4774	Seed agglutinin 1-4	Satt221
4775	Seed agglutinin 1-5	Satt382
4776	Seed agglutinin 1-6	Satt375
4771	Seed agglutinin 1-1	Satt545
4772	Seed agglutinin 1-2	Sat_042
4773	Seed agglutinin 1-3	Satt189
4774	Seed agglutinin 1-4	Satt402
4775	Seed agglutinin 1-5	Satt591
4776	Seed agglutinin 1-6	Satt264
