#QTLName	OntologyIdentifier
Seed tocopherol, gamma 2-6	PO:0009010
Seed tocopherol, gamma 2-6	TO:0000281
Seed tocopherol, gamma 2-7	PO:0009010
Seed tocopherol, gamma 2-7	TO:0000281
Seed tocopherol, gamma 3-1	PO:0009010
Seed tocopherol, gamma 3-1	TO:0000281
Seed tocopherol, gamma 3-2	PO:0009010
Seed tocopherol, gamma 3-2	TO:0000281
Seed tocopherol, gamma 3-3	PO:0009010
Seed tocopherol, gamma 3-3	TO:0000281
Seed tocopherol, gamma 3-4	PO:0009010
Seed tocopherol, gamma 3-4	TO:0000281
Seed tocopherol, gamma 3-5	PO:0009010
Seed tocopherol, gamma 3-5	TO:0000281
Seed tocopherol, gamma 3-6	PO:0009010
Seed tocopherol, gamma 3-6	TO:0000281
Seed tocopherol, gamma 3-7	PO:0009010
Seed tocopherol, gamma 3-7	TO:0000281
Seed tocopherol, gamma 3-8	PO:0009010
Seed tocopherol, gamma 3-8	TO:0000281
Seed tocopherol, total 1-1	PO:0009010
Seed tocopherol, total 1-1	TO:0000281
Seed tocopherol, total 1-2	PO:0009010
Seed tocopherol, total 1-2	TO:0000281
Seed tocopherol, total 1-3	PO:0009010
Seed tocopherol, total 1-3	TO:0000281
Seed tocopherol, total 1-4	PO:0009010
Seed tocopherol, total 1-4	TO:0000281
Seed tocopherol, total 1-5	PO:0009010
Seed tocopherol, total 1-5	TO:0000281
Seed tocopherol, total 2-1	PO:0009010
Seed tocopherol, total 2-1	TO:0000281
Seed tocopherol, total 2-2	PO:0009010
Seed tocopherol, total 2-2	TO:0000281
Seed tocopherol, total 2-3	PO:0009010
Seed tocopherol, total 2-3	TO:0000281
Seed tocopherol, total 2-4	PO:0009010
Seed tocopherol, total 2-4	TO:0000281
Seed tocopherol, total 3-1	PO:0009010
Seed tocopherol, total 3-1	TO:0000281
Seed tocopherol, total 3-2	PO:0009010
Seed tocopherol, total 3-2	TO:0000281
Seed tocopherol, total 3-3	PO:0009010
Seed tocopherol, total 3-3	TO:0000281
Seed tocopherol, total 3-4	PO:0009010
Seed tocopherol, total 3-4	TO:0000281
Seed tocopherol, total 3-5	PO:0009010
Seed tocopherol, total 3-5	TO:0000281
Seed tocopherol, total 3-6	PO:0009010
Seed tocopherol, total 3-6	TO:0000281
Seed total isoflavone 9-1	PO:0009010
Seed total isoflavone 9-1	TO:0000290
Seed total isoflavone 9-10	PO:0009010
Seed total isoflavone 9-10	TO:0000290
Seed total isoflavone 9-11	PO:0009010
Seed total isoflavone 9-11	TO:0000290
Seed total isoflavone 9-2	PO:0009010
Seed total isoflavone 9-2	TO:0000290
Seed total isoflavone 9-3	PO:0009010
Seed total isoflavone 9-3	TO:0000290
Seed total isoflavone 9-4	PO:0009010
Seed total isoflavone 9-4	TO:0000290
Seed total isoflavone 9-5	PO:0009010
Seed total isoflavone 9-5	TO:0000290
Seed total isoflavone 9-6	PO:0009010
Seed total isoflavone 9-6	TO:0000290
Seed total isoflavone 9-7	PO:0009010
Seed total isoflavone 9-7	TO:0000290
Seed total isoflavone 9-8	PO:0009010
Seed total isoflavone 9-8	TO:0000290
Seed total isoflavone 9-9	PO:0009010
Seed total isoflavone 9-9	TO:0000290
Seed Trp 1-1	GO:0000162
Seed Trp 1-1	PO:0009010
Seed Trp 1-1	TO:0002674
Seed Trp 1-2	GO:0000162
Seed Trp 1-2	PO:0009010
Seed Trp 1-2	TO:0002674
Seed Trp 1-3	GO:0000162
Seed Trp 1-3	PO:0009010
Seed Trp 1-3	TO:0002674
Seed Trp 1-4	GO:0000162
Seed Trp 1-4	PO:0009010
Seed Trp 1-4	TO:0002674
Seed Trp 1-5	GO:0000162
Seed Trp 1-5	PO:0009010
Seed Trp 1-5	TO:0002674
Seed Trp 1-6	GO:0000162
Seed Trp 1-6	PO:0009010
Seed Trp 1-6	TO:0002674
Seed Tyr 1-1	GO:O
Seed Tyr 1-1	PO:0009010
Seed Tyr 1-2	GO:O
Seed Tyr 1-2	PO:0009010
Seed Tyr 1-3	GO:O
Seed Tyr 1-3	PO:0009010
Seed Tyr 1-4	GO:O
Seed Tyr 1-4	PO:0009010
Seed Tyr 1-5	GO:O
Seed Tyr 1-5	PO:0009010
Seed Val 1-1	GO:0009099
Seed Val 1-1	PO:0009010
Seed Val 1-2	GO:0009099
Seed Val 1-2	PO:0009010
Seed Val 1-3	GO:0009099
Seed Val 1-3	PO:0009010
Seed Val 1-4	GO:0009099
Seed Val 1-4	PO:0009010
Seed viability 1-1	TO:0000345
Seed viability 1-2	TO:0000345
Seed viability 1-3	TO:0000345
Seed viability 1-4	TO:0000345
Seed volume 1-1	PO:0009010
Seed volume 1-1	TO:0000391
Seed volume 1-10	PO:0009010
Seed volume 1-10	TO:0000391
Seed volume 1-11	PO:0009010
Seed volume 1-11	TO:0000391
Seed volume 1-2	PO:0009010
Seed volume 1-2	TO:0000391
Seed volume 1-3	PO:0009010
Seed volume 1-3	TO:0000391
Seed volume 1-4	PO:0009010
Seed volume 1-4	TO:0000391
Seed volume 1-5	PO:0009010
Seed volume 1-5	TO:0000391
Seed volume 1-6	PO:0009010
Seed volume 1-6	TO:0000391
Seed volume 1-7	PO:0009010
Seed volume 1-7	TO:0000391
Seed volume 1-8	PO:0009010
Seed volume 1-8	TO:0000391
Seed volume 1-9	PO:0009010
Seed volume 1-9	TO:0000391
Seed weight 1-1	TO:0000449
Seed weight 1-2	TO:0000449
Seed weight 1-3	TO:0000449
Seed weight 10-1	TO:0000449
Seed weight 10-10	TO:0000449
Seed weight 10-11	TO:0000449
Seed weight 10-2	TO:0000449
Seed weight 10-3	TO:0000449
Seed weight 10-4	TO:0000449
Seed weight 10-5	TO:0000449
Seed weight 10-6	TO:0000449
Seed weight 10-7	TO:0000449
Seed weight 10-8	TO:0000449
Seed weight 10-9	TO:0000449
Seed weight 11-1	TO:0000449
Seed weight 11-2	TO:0000449
Seed weight 11-3	TO:0000449
Seed weight 11-4	TO:0000449
Seed weight 12-1	TO:0000449
Seed weight 12-2	TO:0000449
Seed weight 12-3	TO:0000449
Seed weight 12-4	TO:0000449
Seed weight 12-5	TO:0000449
Seed weight 12-6	TO:0000449
Seed weight 12-7	TO:0000449
Seed weight 12-8	TO:0000449
Seed weight 13-1	TO:0000449
Seed weight 13-10	TO:0000449
Seed weight 13-11	TO:0000449
Seed weight 13-2	TO:0000449
Seed weight 13-3	TO:0000449
Seed weight 13-4	TO:0000449
Seed weight 13-5	TO:0000449
Seed weight 13-6	TO:0000449
Seed weight 13-7	TO:0000449
Seed weight 13-8	TO:0000449
Seed weight 13-9	TO:0000449
Seed weight 14-1	TO:0000449
Seed weight 15-1	TO:0000449
Seed weight 15-2	TO:0000449
Seed weight 15-3	TO:0000449
Seed weight 15-4	TO:0000449
Seed weight 15-5	TO:0000449
Seed weight 15-6	TO:0000449
Seed weight 15-7	TO:0000449
Seed weight 16-1	TO:0000449
Seed weight 16-2	TO:0000449
Seed weight 16-3	TO:0000449
Seed weight 17-1	TO:0000449
Seed weight 18-1.1	TO:0000449
Seed weight 18-1.2	TO:0000449
Seed weight 18-2	TO:0000449
Seed weight 19-1	TO:0000449
Seed weight 19-2	TO:0000449
Seed weight 2-1	TO:0000449
Seed weight 2-2	TO:0000449
Seed weight 2-3	TO:0000449
Seed weight 2-4	TO:0000449
Seed weight 2-5	TO:0000449
Seed weight 2-6	TO:0000449
Seed weight 2-7	TO:0000449
Seed weight 20-1	TO:0000449
Seed weight 20-2	TO:0000449
Seed weight 20-3	TO:0000449
Seed weight 20-4	TO:0000449
Seed weight 21-1	TO:0000449
Seed weight 21-2	TO:0000449
Seed weight 21-3	TO:0000449
Seed weight 22-1	TO:0000449
Seed weight 22-2	TO:0000449
Seed weight 22-3	TO:0000449
Seed weight 22-4	TO:0000449
Seed weight 23-1	TO:0000449
Seed weight 23-2	TO:0000449
Seed weight 24-1	TO:0000449
Seed weight 24-2	TO:0000449
Seed weight 24-3	TO:0000449
Seed weight 24-4	TO:0000449
Seed weight 25-1	TO:0000449
Seed weight 25-2	TO:0000449
Seed weight 25-3	TO:0000449
Seed weight 25-4	TO:0000449
Seed weight 25-5	TO:0000449
Seed weight 25-6	TO:0000449
Seed weight 25-7	TO:0000449
Seed weight 25-8	TO:0000449
Seed weight 27-1	TO:0000449
Seed weight 27-2	TO:0000449
Seed weight 27-3	TO:0000449
Seed weight 29-1	TO:0000449
Seed weight 29-2	TO:0000449
Seed weight 29-3	TO:0000449
Seed weight 29-4	TO:0000449
Seed weight 29-5	TO:0000449
Seed weight 3-1	TO:0000449
Seed weight 3-2	TO:0000449
Seed weight 3-3	TO:0000449
Seed weight 3-4	TO:0000449
Seed weight 3-5	TO:0000449
Seed weight 3-6	TO:0000449
Seed weight 3-7	TO:0000449
Seed weight 3-8	TO:0000449
Seed weight 3-9	TO:0000449
Seed weight 30-1	TO:0000449
Seed weight 30-2	TO:0000449
Seed weight 30-3	TO:0000449
Seed weight 30-4	TO:0000449
Seed weight 30-5	TO:0000449
Seed weight 30-6	TO:0000449
Seed weight 30-7	TO:0000449
Seed weight 31-1	TO:0000449
Seed weight 31-2	TO:0000449
Seed weight 31-3	TO:0000449
Seed weight 32-1	TO:0000449
Seed weight 32-2	TO:0000449
Seed weight 32-3	TO:0000449
Seed weight 33-1	TO:0000449
Seed weight 33-2	TO:0000449
Seed weight 34-1	TO:0000449
Seed weight 34-10	TO:0000449
Seed weight 34-11	TO:0000449
Seed weight 34-12	TO:0000449
Seed weight 34-13	TO:0000449
Seed weight 34-14	TO:0000449
Seed weight 34-15	TO:0000449
Seed weight 34-16	TO:0000449
Seed weight 34-17	TO:0000449
Seed weight 34-18	TO:0000449
Seed weight 34-2	TO:0000449
Seed weight 34-3	TO:0000449
Seed weight 34-4	TO:0000449
Seed weight 34-5	TO:0000449
Seed weight 34-6	TO:0000449
Seed weight 34-7	TO:0000449
Seed weight 34-8	TO:0000449
Seed weight 34-9	TO:0000449
Seed weight 35-1	TO:0000449
Seed weight 35-10	TO:0000449
Seed weight 35-11	TO:0000449
Seed weight 35-2	TO:0000449
Seed weight 35-3	TO:0000449
Seed weight 35-4	TO:0000449
Seed weight 35-5	TO:0000449
Seed weight 35-6	TO:0000449
Seed weight 35-7	TO:0000449
Seed weight 35-8	TO:0000449
Seed weight 35-9	TO:0000449
Seed weight 36-1	TO:0000449
Seed weight 36-10	TO:0000449
Seed weight 36-11	TO:0000449
Seed weight 36-12	TO:0000449
Seed weight 36-13	TO:0000449
Seed weight 36-14	TO:0000449
Seed weight 36-15	TO:0000449
Seed weight 36-16	TO:0000449
Seed weight 36-17	TO:0000449
Seed weight 36-2	TO:0000449
Seed weight 36-3	TO:0000449
Seed weight 36-4	TO:0000449
Seed weight 36-5	TO:0000449
Seed weight 36-6	TO:0000449
Seed weight 36-7	TO:0000449
Seed weight 36-8	TO:0000449
Seed weight 36-9	TO:0000449
Seed weight 37-1	TO:0000449
Seed weight 37-10	TO:0000449
Seed weight 37-11	TO:0000449
Seed weight 37-12	TO:0000449
Seed weight 37-2	TO:0000449
Seed weight 37-3	TO:0000449
Seed weight 37-4	TO:0000449
Seed weight 37-5	TO:0000449
Seed weight 37-6	TO:0000449
Seed weight 37-7	TO:0000449
Seed weight 37-8	TO:0000449
Seed weight 37-9	TO:0000449
Seed weight 38-1	TO:0000449
Seed weight 38-2	TO:0000449
Seed weight 38-3	TO:0000449
Seed weight 39-1	TO:0000449
Seed weight 39-2	TO:0000449
Seed weight 39-3	TO:0000449
Seed weight 39-4	TO:0000449
Seed weight 39-5	TO:0000449
Seed weight 39-6	TO:0000449
Seed weight 39-7	TO:0000449
Seed weight 4-1	TO:0000449
Seed weight 4-2	TO:0000449
Seed weight 4-3	TO:0000449
Seed weight 4-4	TO:0000449
Seed weight 4-5	TO:0000449
Seed weight 4-6	TO:0000449
Seed weight 40-1	TO:0000449
Seed weight 40-2	TO:0000449
Seed weight 40-3	TO:0000449
Seed weight 40-4	TO:0000449
Seed weight 41-1	TO:0000449
Seed weight 41-2	TO:0000449
Seed weight 42-1	TO:0000449
Seed weight 42-2	TO:0000449
Seed weight 42-3	TO:0000449
Seed weight 42-4	TO:0000449
Seed weight 42-5	TO:0000449
Seed weight 43-1	TO:0000449
Seed weight 43-2	TO:0000449
Seed weight 43-3	TO:0000449
Seed weight 43-4	TO:0000449
Seed weight 44-1	TO:0000449
Seed weight 44-2	TO:0000449
Seed weight 45-1	TO:0000449
Seed weight 45-2	TO:0000449
Seed weight 45-3	TO:0000449
Seed weight 45-4	TO:0000449
Seed weight 45-5	TO:0000449
Seed weight 45-6	TO:0000449
Seed weight 46-1	TO:0000449
Seed weight 46-2	TO:0000449
Seed weight 47-1	TO:0000449
Seed weight 47-2	TO:0000449
Seed weight 47-3	TO:0000449
Seed weight 49-1	TO:0000449
Seed weight 49-10	TO:0000449
Seed weight 49-11	TO:0000449
Seed weight 49-12	TO:0000449
Seed weight 49-13	TO:0000449
Seed weight 49-14	TO:0000449
Seed weight 49-15	TO:0000449
Seed weight 49-2	TO:0000449
Seed weight 49-3	TO:0000449
Seed weight 49-4	TO:0000449
Seed weight 49-5	TO:0000449
Seed weight 49-6	TO:0000449
Seed weight 49-7	TO:0000449
Seed weight 49-8	TO:0000449
Seed weight 49-9	TO:0000449
Seed weight 5-1	TO:0000449
Seed weight 5-2	TO:0000449
Seed weight 50-1	TO:0000449
Seed weight 50-10	TO:0000449
Seed weight 50-11	TO:0000449
Seed weight 50-12	TO:0000449
Seed weight 50-13	TO:0000449
Seed weight 50-14	TO:0000449
Seed weight 50-15	TO:0000449
Seed weight 50-16	TO:0000449
Seed weight 50-17	TO:0000449
Seed weight 50-2	TO:0000449
Seed weight 50-3	TO:0000449
Seed weight 50-4	TO:0000449
Seed weight 50-5	TO:0000449
Seed weight 50-6	TO:0000449
Seed weight 50-7	TO:0000449
Seed weight 50-8	TO:0000449
Seed weight 50-9	TO:0000449
Seed weight 51-1	TO:0000449
Seed weight 52-1	TO:0000449
Seed weight 52-2	TO:0000449
Seed weight 52-3	TO:0000449
Seed weight 52-4	TO:0000449
Seed weight 52-5	TO:0000449
Seed weight 52-6	TO:0000449
Seed weight 52-7	TO:0000449
Seed weight 52-8	TO:0000449
Seed weight 52-9	TO:0000449
Seed weight 53-1	TO:0000449
Seed weight 6-1	TO:0000449
Seed weight 6-2	TO:0000449
Seed weight 6-3	TO:0000449
Seed weight 6-4	TO:0000449
Seed weight 6-5	TO:0000449
Seed weight 6-6	TO:0000449
Seed weight 6-7	TO:0000449
Seed weight 7-1	TO:0000449
Seed weight 7-2	TO:0000449
Seed weight 7-3	TO:0000449
Seed weight 7-4	TO:0000449
Seed weight 7-5	TO:0000449
Seed weight 7-6	TO:0000449
Seed weight 7-7	TO:0000449
Seed weight 8-1	TO:0000449
Seed weight 9-1	TO:0000449
Seed weight per plant 1-1	TO:0000449
Seed weight per plant 1-2	TO:0000449
Seed weight per plant 1-3	TO:0000449
Seed weight per plant 1-4	TO:0000449
Seed weight per plant 1-5	TO:0000449
Seed weight per plant 1-6	TO:0000449
Seed weight per plant 1-7	TO:0000449
Seed weight per plant 2-1	TO:0000449
Seed weight per plant 2-2	TO:0000449
Seed weight per plant 3-1	TO:0000449
Seed weight per plant 3-2	TO:0000449
Seed weight per plant 4-1	TO:0000449
Seed weight per plant 5-1	TO:0000449
Seed weight per plant 5-2	TO:0000449
Seed weight per plant 5-3	TO:0000449
Seed weight per plant 6-1	TO:0000449
Seed weight per plant 6-2	TO:0000449
Seed weight per plant 6-3	TO:0000449
Seed weight per plant 6-4	TO:0000449
Seed weight per plant 6-5	TO:0000449
Seed weight per plant 6-6	TO:0000449
Seed weight per plant 6-7	TO:0000449
Seed weight per plant 6-8	TO:0000449
Seed weight per plant 6-9	TO:0000449
Seed width 1-1	PO:0009010
Seed width 1-1	TO:0000149
Seed width 1-10	PO:0009010
Seed width 1-10	TO:0000149
Seed width 1-11	PO:0009010
Seed width 1-11	TO:0000149
Seed width 1-12	PO:0009010
Seed width 1-12	TO:0000149
Seed width 1-13	PO:0009010
Seed width 1-13	TO:0000149
Seed width 1-2	PO:0009010
Seed width 1-2	TO:0000149
Seed width 1-3	PO:0009010
Seed width 1-3	TO:0000149
Seed width 1-4	PO:0009010
Seed width 1-4	TO:0000149
Seed width 1-5	PO:0009010
Seed width 1-5	TO:0000149
Seed width 1-6	PO:0009010
Seed width 1-6	TO:0000149
Seed width 1-7	PO:0009010
Seed width 1-7	TO:0000149
Seed width 1-8	PO:0009010
Seed width 1-8	TO:0000149
Seed width 1-9	PO:0009010
Seed width 1-9	TO:0000149
Seed width 3-1	PO:0009010
Seed width 3-1	TO:0000149
Seed width 3-2	PO:0009010
Seed width 3-2	TO:0000149
Seed width 3-3	PO:0009010
Seed width 3-3	TO:0000149
Seed width 4-1	PO:0009010
Seed width 4-1	TO:0000149
Seed width 4-2	PO:0009010
Seed width 4-2	TO:0000149
Seed width 4-3	PO:0009010
Seed width 4-3	TO:0000149
Seed width 4-4	PO:0009010
Seed width 4-4	TO:0000149
Seed width 4-5	PO:0009010
Seed width 4-5	TO:0000149
Seed width 4-6	PO:0009010
Seed width 4-6	TO:0000149
Seed width 4-7	PO:0009010
Seed width 4-7	TO:0000149
Seed width 4-8	PO:0009010
Seed width 4-8	TO:0000149
Seed width 4-9	PO:0009010
Seed width 4-9	TO:0000149
Seed width to thickness ratio 1-1	PO:0009010
Seed width to thickness ratio 1-2	PO:0009010
Seed width to thickness ratio 1-3	PO:0009010
Seed width to thickness ratio 1-4	PO:0009010
Seed width to thickness ratio 1-5	PO:0009010
Seed width to thickness ratio 1-6	PO:0009010
Seed winter hardiness 1-1	GO:0070417
Seed winter hardiness 1-2	GO:0070417
Seed winter hardiness 1-3	GO:0070417
Seed winter hardiness 2-1	GO:0070417
Seed winter hardiness 2-2	GO:0070417
Seed winter hardiness 2-3	GO:0070417
Seed yield 1-1	TO:0000396
Seed yield 1-2	TO:0000396
Seed yield 10-1	TO:0000396
Seed yield 11-1	TO:0000396
Seed yield 11-2	TO:0000396
Seed yield 11-3	TO:0000396
Seed yield 11-4	TO:0000396
Seed yield 11-5	TO:0000396
Seed yield 11-6	TO:0000396
Seed yield 11-7	TO:0000396
Seed yield 12-1	TO:0000396
Seed yield 12-2	TO:0000396
Seed yield 12-3	TO:0000396
Seed yield 13-1	TO:0000396
Seed yield 13-2	TO:0000396
Seed yield 14-1	TO:0000396
Seed yield 15-1	TO:0000396
Seed yield 15-10	TO:0000396
Seed yield 15-11	TO:0000396
Seed yield 15-12	TO:0000396
Seed yield 15-13	TO:0000396
Seed yield 15-14	TO:0000396
Seed yield 15-15	TO:0000396
Seed yield 15-2	TO:0000396
Seed yield 15-3	TO:0000396
Seed yield 15-4	TO:0000396
Seed yield 15-5	TO:0000396
Seed yield 15-6	TO:0000396
Seed yield 15-7	TO:0000396
Seed yield 15-8	TO:0000396
Seed yield 15-9	TO:0000396
Seed yield 16-1	TO:0000396
Seed yield 16-2	TO:0000396
Seed yield 16-3	TO:0000396
Seed yield 16-4	TO:0000396
Seed yield 16-5	TO:0000396
Seed yield 17-1	TO:0000396
Seed yield 17-2	TO:0000396
Seed yield 17-3	TO:0000396
Seed yield 17-4	TO:0000396
Seed yield 17-5	TO:0000396
Seed yield 18-1	TO:0000396
Seed yield 18-2	TO:0000396
Seed yield 18-3	TO:0000396
Seed yield 18-4	TO:0000396
Seed yield 18-5	TO:0000396
Seed yield 18-6	TO:0000396
Seed yield 18-7	TO:0000396
Seed yield 18-8	TO:0000396
Seed yield 18-9	TO:0000396
Seed yield 19-1	TO:0000396
Seed yield 19-2	TO:0000396
Seed yield 19-3	TO:0000396
Seed yield 19-4	TO:0000396
Seed yield 19-5	TO:0000396
Seed yield 19-6	TO:0000396
Seed yield 19-7	TO:0000396
Seed yield 2-1	TO:0000396
Seed yield 2-2	TO:0000396
Seed yield 20-1	TO:0000396
Seed yield 20-2	TO:0000396
Seed yield 21-1	TO:0000396
Seed yield 21-10	TO:0000396
Seed yield 21-2	TO:0000396
Seed yield 21-3	TO:0000396
Seed yield 21-4	TO:0000396
Seed yield 21-5	TO:0000396
Seed yield 21-6	TO:0000396
Seed yield 21-7	TO:0000396
Seed yield 21-8	TO:0000396
Seed yield 21-9	TO:0000396
Seed yield 22-1	TO:0000396
Seed yield 22-10	TO:0000396
Seed yield 22-11	TO:0000396
Seed yield 22-12	TO:0000396
Seed yield 22-13	TO:0000396
Seed yield 22-14	TO:0000396
Seed yield 22-15	TO:0000396
Seed yield 22-16	TO:0000396
Seed yield 22-17	TO:0000396
Seed yield 22-18	TO:0000396
Seed yield 22-19	TO:0000396
Seed yield 22-2	TO:0000396
Seed yield 22-3	TO:0000396
Seed yield 22-4	TO:0000396
Seed yield 22-5	TO:0000396
Seed yield 22-6	TO:0000396
Seed yield 22-7	TO:0000396
Seed yield 22-8	TO:0000396
Seed yield 22-9	TO:0000396
Seed yield 23-1	TO:0000396
Seed yield 23-10	TO:0000396
Seed yield 23-11	TO:0000396
Seed yield 23-12	TO:0000396
Seed yield 23-13	TO:0000396
Seed yield 23-14	TO:0000396
Seed yield 23-15	TO:0000396
Seed yield 23-2	TO:0000396
Seed yield 23-3	TO:0000396
Seed yield 23-4	TO:0000396
Seed yield 23-5	TO:0000396
Seed yield 23-6	TO:0000396
Seed yield 23-7	TO:0000396
Seed yield 23-8	TO:0000396
Seed yield 23-9	TO:0000396
Seed yield 24-1	TO:0000396
Seed yield 25-1	TO:0000396
Seed yield 25-2	TO:0000396
Seed yield 25-3	TO:0000396
Seed yield 25-4	TO:0000396
Seed yield 25-5	TO:0000396
Seed yield 25-6	TO:0000396
Seed yield 25-7	TO:0000396
Seed yield 26-1	TO:0000396
Seed yield 27-1	TO:0000396
Seed yield 27-2	TO:0000396
Seed yield 27-3	TO:0000396
Seed yield 27-4	TO:0000396
Seed yield 28-1	TO:0000396
Seed yield 28-10	TO:0000396
Seed yield 28-11	TO:0000396
Seed yield 28-12	TO:0000396
Seed yield 28-2	TO:0000396
Seed yield 28-3	TO:0000396
Seed yield 28-4	TO:0000396
Seed yield 28-5	TO:0000396
Seed yield 28-6	TO:0000396
Seed yield 28-7	TO:0000396
Seed yield 28-8	TO:0000396
Seed yield 28-9	TO:0000396
Seed yield 29-1	TO:0000396
Seed yield 29-2	TO:0000396
Seed yield 3-1	TO:0000396
Seed yield 3-2	TO:0000396
Seed yield 3-3	TO:0000396
Seed yield 30-1	TO:0000396
Seed yield 30-2	TO:0000396
Seed yield 30-3	TO:0000396
Seed yield 30-4	TO:0000396
Seed yield 31-1	TO:0000396
Seed yield 31-10	TO:0000396
Seed yield 31-11	TO:0000396
Seed yield 31-12	TO:0000396
Seed yield 31-2	TO:0000396
Seed yield 31-3	TO:0000396
Seed yield 31-4	TO:0000396
Seed yield 31-5	TO:0000396
Seed yield 31-6	TO:0000396
Seed yield 31-7	TO:0000396
Seed yield 31-8	TO:0000396
Seed yield 31-9	TO:0000396
Seed yield 32-1	TO:0000396
Seed yield 32-2	TO:0000396
Seed yield 32-3	TO:0000396
Seed yield 32-4	TO:0000396
Seed yield 4-1	TO:0000396
Seed yield 5-1	TO:0000396
Seed yield 5-2	TO:0000396
Seed yield 5-3	TO:0000396
Seed yield 6-1	TO:0000396
Seed yield 7-1	TO:0000396
Seed yield 8-1	TO:0000396
Seed yield 8-2	TO:0000396
Seed yield 9-1	TO:0000396
Seed yield to Plant height ratio 1-1	TO:0000207
Seed yield to Plant height ratio 1-1	TO:0000396
Seed yield to Plant height ratio 1-2	TO:0000207
Seed yield to Plant height ratio 1-2	TO:0000396
Seed yield to Plant height ratio 1-3	TO:0000207
Seed yield to Plant height ratio 1-3	TO:0000396
Seed yield to Plant height ratio 2-1	TO:0000207
Seed yield to Plant height ratio 2-1	TO:0000396
Seed yield to Plant height ratio 2-2	TO:0000207
Seed yield to Plant height ratio 2-2	TO:0000396
Seed yield to Plant height ratio 2-3	TO:0000207
Seed yield to Plant height ratio 2-3	TO:0000396
Seed yield to Plant height ratio 2-4	TO:0000207
Seed yield to Plant height ratio 2-4	TO:0000396
Seed yield to Plant height ratio 2-5	TO:0000207
Seed yield to Plant height ratio 2-5	TO:0000396
Seed yield to Plant height ratio 2-6	TO:0000207
Seed yield to Plant height ratio 2-6	TO:0000396
Seed yield to Plant height ratio 3-1	TO:0000207
Seed yield to Plant height ratio 3-1	TO:0000396
Seed yield to Plant height ratio 3-2	TO:0000207
Seed yield to Plant height ratio 3-2	TO:0000396
Seed yield to Plant height ratio 3-3	TO:0000207
Seed yield to Plant height ratio 3-3	TO:0000396
Seed yield to Plant height ratio 3-4	TO:0000207
Seed yield to Plant height ratio 3-4	TO:0000396
Seed yield to Plant height ratio 4-1	TO:0000207
Seed yield to Plant height ratio 4-1	TO:0000396
Seed yield to Plant height ratio 4-2	TO:0000207
Seed yield to Plant height ratio 4-2	TO:0000396
Seed yield to Plant height ratio 4-3	TO:0000207
Seed yield to Plant height ratio 4-3	TO:0000396
Seed yield to weight ratio 1-1	PO:0009010
Seed yield to weight ratio 1-1	TO:0000420
Seed yield to weight ratio 2-1	PO:0009010
Seed yield to weight ratio 2-1	TO:0000420
Seed yield to weight ratio 2-2	PO:0009010
Seed yield to weight ratio 2-2	TO:0000420
Seed yield to weight ratio 2-3	PO:0009010
Seed yield to weight ratio 2-3	TO:0000420
Seed yield to weight ratio 3-1	PO:0009010
Seed yield to weight ratio 3-1	TO:0000420
Seed yield to weight ratio 3-2	PO:0009010
Seed yield to weight ratio 3-2	TO:0000420
Seed yield to weight ratio 3-3	PO:0009010
Seed yield to weight ratio 3-3	TO:0000420
Seed, beginning 1-1	PO:0004506
Seed, beginning 1-1	PO:0009010
Seed, beginning 1-1	TO:0000653
Seed, beginning 1-2	PO:0004506
Seed, beginning 1-2	PO:0009010
Seed, beginning 1-2	TO:0000653
Seed, beginning 2-1	PO:0004506
Seed, beginning 2-1	PO:0009010
Seed, beginning 2-1	TO:0000653
Seed, beginning 3-1	PO:0004506
Seed, beginning 3-1	PO:0009010
Seed, beginning 3-1	TO:0000653
Seed, beginning 3-2	PO:0004506
Seed, beginning 3-2	PO:0009010
Seed, beginning 3-2	TO:0000653
Seedling, abnormal 1-1	PO:0007131
Seedling, abnormal 1-2	PO:0007131
Seedling, abnormal 1-3	PO:0007131
Seeds per plant 1-1	TO:0000905
Seeds per plant 1-2	TO:0000905
Seeds per plant 2-1	TO:0000905
Shoot fresh to dry weight ratio 1-1	PO:0009006
Shoot fresh to dry weight ratio 1-1	TO:000552
Shoot fresh to dry weight ratio 1-2	PO:0009006
Shoot fresh to dry weight ratio 1-2	TO:000552
Shoot fresh to dry weight ratio 1-3	PO:0009006
